,client_id,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age_na,campaign_na,pdays_na,previous_na,emp.var.rate_na,cons.price.idx_na,cons.conf.idx_na,euribor3m_na,nr.employed_na,subscribe
850,19833,34.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
851,3178,48.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,10.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
852,38577,56.0,2.0,3.0,2.0,-1.7,94.055,-39.8,0.767,4991.6,6.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1
853,37699,47.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,3.0,2.0,7.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
854,22928,37.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,7.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
855,23642,39.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,5.0,1.0,7.0,2.0,3.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
856,39214,45.0,1.0,999.0,0.0,-3.4,92.379,-29.8,0.803,5017.5,1.0,3.0,4.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
857,23331,30.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,8.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
858,2581,32.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,10.0,3.0,7.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
859,31513,33.0,2.0,999.0,2.0,-2.9,92.201,-31.4,0.879,5076.2,1.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0
860,55,56.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,8.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
861,14834,40.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.262,5076.2,1.0,3.0,4.0,1.0,3.0,0.0,1.0,5.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1
862,39723,30.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,2.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
863,7831,39.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
864,13700,34.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
865,29677,36.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,1.0,3.0,7.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
866,11934,56.0,1.0,2.0,2.0,-3.4,92.431,-26.9,0.744,5017.5,12.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,0,0,0,0,0,0,0,0,0,1
867,9130,33.0,1.0,961.4132223063336,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,0,0,1,0,0,0,0,0,0,0
868,11058,45.0,3.0,999.0,0.0,-2.9,92.201,-31.4,0.869,5076.2,11.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
869,1962,60.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.268,5076.2,6.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
870,39955,48.0,12.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,3.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
871,3180,35.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.27,5099.1,1.0,2.0,4.0,1.0,3.0,3.0,1.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
872,32893,26.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,8.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
873,35850,45.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,2.0,2.0,3.0,2.0,3.0,1.0,1.0,8.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
874,3386,33.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,10.0,3.0,7.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
875,33101,32.0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,10.0,3.0,7.0,1.0,3.0,3.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1
876,14566,43.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,0.0,3.0,6.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
877,26260,35.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,10.0,2.0,6.0,1.0,3.0,1.0,1.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
878,28332,65.0,2.0,9.0,1.0,-3.0,92.713,-33.0,0.715,5023.5,5.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1
879,26808,59.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
880,18419,45.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,2.0,7.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
881,36204,35.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
882,28638,31.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3.0,0.0,7.0,0.0,3.0,3.0,1.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
883,2403,33.0,1.0,999.0,0.0,-1.1,94.767,-50.8,1.035,4963.6,1.0,2.0,7.0,1.0,1.0,1.0,1.0,8.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1
884,2422,32.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,10.0,3.0,7.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
885,38088,31.0,2.0,5.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,1.0,2.0,7.0,1.0,3.0,1.0,1.0,8.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0
886,30455,47.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.97,5228.1,8.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
887,31460,35.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
888,3798,36.0,7.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,5.0,2.0,7.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
889,24482,36.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,10.0,3.0,8.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
890,4905,29.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0,3.0,7.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
891,33258,31.0,4.0,999.0,1.0,-3.4,92.431,-26.9,0.722,5017.5,3.0,4.0,7.0,1.0,3.0,1.0,2.0,9.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0
892,23522,38.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
893,12453,33.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
894,706,57.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
895,33382,38.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,5.0,2.0,8.0,1.0,1.0,1.0,1.0,7.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0
896,34148,31.0,3.0,10.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,11.0,2.0,3.0,1.0,3.0,1.0,1.0,7.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0
897,6402,42.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,7.0,2.0,7.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
898,16294,40.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0,3.0,4.0,1.0,3.0,1.0,1.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
899,37465,22.0,2.0,999.0,0.0,0.08843962692210737,93.918,-42.7,4.963,5228.1,8.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0
900,19442,43.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
901,34224,31.0,2.0,999.0,0.0,-1.1,94.767,-50.8,1.048,4963.6,1.0,3.0,7.0,1.0,3.0,1.0,2.0,8.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
902,38603,35.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
903,23939,37.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
904,25113,36.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,11.0,1.0,6.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
905,19076,45.0,15.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,5.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
906,28947,32.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,8.0,3.0,4.0,2.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
907,20644,34.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,5.0,2.0,7.0,1.0,3.0,1.0,2.0,5.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
908,5872,31.0,11.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,11.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
909,34792,31.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
910,17156,60.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,7.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0
911,23568,47.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0.0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
912,35301,46.0,1.0,999.0,0.0,1.1,93.57624839800191,-36.4,4.859,5191.0,5.0,1.0,7.0,1.0,2.0,2.0,2.0,7.0,5.0,2.0,0,0,0,0,0,1,0,0,0,0
913,37476,41.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0,3.0,7.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
914,13452,36.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
915,35576,28.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2.0,2.0,3.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
916,1841,40.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0,1.0,7.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
917,24038,32.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,8.0,3.0,8.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
918,1272,37.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,2.0,6.0,2.0,3.0,3.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
919,10330,24.0,1.0,999.0,2.0,-1.1,94.199,-37.5,0.886,4963.6,9.0,3.0,8.0,1.0,3.0,1.0,1.0,10.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0
920,11464,46.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,7.0,2.0,7.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
921,40002,51.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
922,36854,31.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0,2.0,7.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
923,18466,28.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,7.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0
924,26753,60.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,5.0,2.0,7.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
925,40565,42.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,1.0,2.0,6.0,1.0,3.0,3.0,1.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
926,27470,30.0,1.0,999.0,0.0,-1.8,93.369,-34.8,0.635,5008.7,9.0,3.0,8.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
927,19698,33.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,5.0,3.0,7.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
928,18059,34.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,10.0,2.0,6.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
929,14759,40.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0,1.0,7.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
930,812,31.0,2.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,8.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
931,26625,35.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,10.0,2.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
932,22413,29.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,8.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
933,22382,20.0,2.0,999.0,0.0,-2.9,92.201,-31.4,0.854,5076.2,9.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
934,3642,48.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
935,12044,38.0,9.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,5.0,1.0,7.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
936,8448,56.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,8.0,2.0,4.0,2.0,3.0,1.0,2.0,7.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0
937,32900,35.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,10.0,3.0,7.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
938,29937,36.0,2.0,999.0,0.0,-1.8,93.075,-40.47166085946574,1.405,5099.1,10.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,1,0,0,0
939,28508,59.0,1.0,999.0,0.0,-1.1,94.601,-49.5,0.942,4963.6,11.0,2.0,3.0,1.0,3.0,3.0,1.0,9.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
940,10317,37.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,10.0,1.0,6.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
941,1548,39.0,2.5801889175127544,999.0,0.0,1.4,94.465,-40.47166085946574,4.866,5228.1,2.0,2.0,2.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,0,1,0,0,0,0,1,0,0,0
942,35873,48.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
943,15041,38.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,1
944,27877,33.0,1.0,999.0,3.0,-1.1,94.601,-49.5,0.977,4963.6,8.0,2.0,6.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0
945,3753,48.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0,2.0,7.0,1.0,3.0,1.0,1.0,8.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
946,18157,42.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.741,5017.5,5.0,1.0,8.0,0.0,3.0,1.0,2.0,9.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
947,7429,57.0,2.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,7.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
948,24453,37.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
949,6187,37.0,3.0,9.0,1.0,-2.9,92.201,-31.4,0.851,5076.2,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1
950,12762,37.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
951,2435,70.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,6.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
952,38717,49.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
953,40446,36.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,1.0,3.0,7.0,1.0,3.0,1.0,1.0,7.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0
954,4359,34.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,10.0,1.0,6.0,1.0,2.0,2.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
955,12440,28.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,8.0,1.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
956,24603,45.0,2.0,999.0,1.0,-1.8,93.075,-47.1,1.41,5099.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0
957,22597,38.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
958,34868,28.0,2.0,999.0,2.0,-1.7,94.215,-40.3,0.827,4991.6,2.0,3.0,4.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0
959,36522,35.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,10.0,2.0,6.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0
960,25458,39.0,3.0,999.0,0.0,-1.8,92.893,-40.47166085946574,1.327,5099.1,3.0,2.0,8.0,1.0,3.0,3.0,1.0,7.0,3.0,2.0,0,0,0,0,0,0,1,0,0,0
961,27328,46.0,1.0,999.0,0.0,-2.9,92.469,-33.6,1.072,5076.2,1.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,0,0,0,0,0,0,0,0,0,1
962,3728,44.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,2.0,2.0,1.0,2.0,1.0,3.0,2.0,5.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0
963,12131,28.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,8.0,2.0,4.0,1.0,3.0,3.0,0.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
964,6383,46.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,10.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
965,10191,44.0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.354,5099.1,7.0,3.0,6.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1
966,37098,50.0,2.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0
967,6951,24.0,1.0,999.0,0.0,-1.1,94.767,-50.8,1.05,4963.6,9.0,3.0,4.0,1.0,3.0,3.0,1.0,8.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
968,10641,50.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,10.0,2.0,4.0,2.0,3.0,3.0,2.0,5.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
969,17490,35.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,5.0,3.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
970,701,25.0,2.0,6.0,1.0,-1.8,93.369,-34.8,0.651,5008.7,11.0,2.0,4.0,1.0,3.0,1.0,1.0,6.0,5.0,3.0,0,0,0,0,0,0,0,0,0,1
971,7120,57.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,2.0,2.0,3.0,2.0,3.0,3.0,1.0,8.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0
972,24568,32.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.859,5076.2,10.0,3.0,7.0,1.0,3.0,3.0,1.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
973,30435,31.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0,3.0,4.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0
974,13201,44.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,10.0,3.0,3.0,1.0,3.0,1.0,2.0,5.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0
975,113,36.0,9.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
976,22558,40.0,1.0,999.0,0.17174473245414582,-0.1,93.2,-42.0,4.021,5195.8,2.0,1.0,3.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
977,21259,34.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
978,24027,30.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,2.0,2.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
979,36387,40.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0
980,29927,31.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,10.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0
981,3339,50.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,8.0,2.0,8.0,2.0,1.0,1.0,2.0,7.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0
982,35953,41.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,8.0,2.0,2.0,2.0,3.0,1.0,2.0,7.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0
